level,source,event_id,masked_description,occurrence_count
I,MRI_FRR,263,"XAxisPlusPossible: 0, XAxisMinusPossible: 0, argument values are boolean.",827560
I,MRI_FRR,266,"XAxisPlusLocked: 1,  XAxisMinusLocked: 1, argument values are boolean.",543802
I,MRI_FRR,267,"YAxisUpLocked: 0, YAxisDownLocked: 0, argument values are boolean.",543802
I,MRI_FRR,268,"ZAxisOutLocked: 0, ZAxisInLocked: 0, argument values are boolean.",543802
I,MRI_TBC,247,"TxK2304-NIOS [Dev#<DEV_ID>] unit info: NIOS has an error regarding the logging functionality. Select ""Restart System"". If the problem persists, please contact Siemens Service.",402298
I,MRI_TBC,249,"TxK2304-NIOS [Dev#<DEV_ID>] unit info: NIOS has an error regarding the jtag uart functionality. Select ""Restart System"". If the problem persists, please contact Siemens Service.",402298
I,MRI_PFW,9113,"InjectorDS425-Injector [Dev#<DEV_ID>] warning: The component is not connected. Connect component to MR System Select ""Restart System"". If the problem persists, please contact Siemens Service.",401963
I,MRI_PFW,9113,"VLMK2309 [Dev#<DEV_ID>] warning: The component is not connected. Connect component to MR System Select ""Restart System"". If the problem persists, please contact Siemens Service.",401963
I,MRI_FRR,273,Emergency evacuation released.,401926
I,MRI_FRR,278,Emergency docking released.,401923
I,MRI_TBC,105,TxK2304 [Dev#<DEV_ID>] unit info: CH0_TX_QUEUE_SEQUENZER_BUSY0,399712
I,MRI_FRR,16,The scanning has finished.,398690
I,MRI_FRR,265,"ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",317367
I,MRI_FRR,264,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean.",313996
I,MRI_FRR,264,"YAxisUpPossible: 0, YAxisDownPossible: 1, argument values are boolean.",308102
I,MRI_PAC,104,The following licenses are needed to run the protocol   N_TimApplication.,305915
I,MRI_FRR,265,"ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",284611
I,MRI_FRR,265,"ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",225484
I,DeveloperLog_DevLogService,0,CheckIn-Completed: <GUID>|syngo.MR.PreProcessing.Service.Host.Task.Executor.ProcessingJobEnvironment,221107
W,MRI_SEP,11,Cooling System: Temperature in the primary water supply high. Please call Local Cooling System Operator.,212515
W,MRI_SEP,11,Cooling System: Temperature in the primary water supply high. Please call Local Cooling System Operator. ID: syngo.MR.MRI_SEP_NlsMessageId.Resources.SEPmsg.MRI_SEP_W_11_SEP_PRIMARYTEMPHIGHWARNING_STATUS,212443
I,MRI_TBC,106,TxK2304 [Dev#<DEV_ID>] unit info: CH0_TX_QUEUE_SEQUENZER_BUSY1,196659
I,MRI_FRR,264,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean.",186548
I,DeveloperLog_DevLogService,0,Data Preparation: Perform '<GUID>' on '1.3.12.2.1107.5.2.18.<NUM_ID>.<NUM_ID>.0.0.0'.,170288
I,MRI_PTD,110,Patient Table Information : Z-axis: Start motion acknowledge.,167440
I,MRI_MPU,104,Magnet Supervision: Pressure Heater is not active.,133142
I,MRI_MPU,70,Magnet Supervision: Pressure heater is active.,132471
I,DeveloperLog_DevLogService,0,"ACQM: Checked-In 'CheckinCompleted 1.2.276.0.38.1.1.1.<NUM_ID>.<NUM_ID>.<NUM_ID> 1.3.12.2.1107.5.2.18.<NUM_ID>.<NUM_ID>.0.0.0 1.2.840.<NUM_ID>.5.1.4.1.1.4.1 1.3.12.2.1107.5.2.18.<NUM_ID>.<NUM_ID> 1'. (-1), Objects:",130348
I,DeveloperLog_DevLogService,0,"ACQM: Notify series complete '1.3.12.2.1107.5.2.18.<NUM_ID>.<NUM_ID>.0.0.0' to QA '<GUID>' with: ViewingOptions: SuppressDisplay: False, PrintOptions: AutoPrint: False, AutoPrintOptions: , RoutingOptions: , DistributionOptions: , PluginOptions: null. (-1), Objects:",114868
I,MRI_PTD,100,Patient Table Information : Z-axis: is in motion.,106891
I,DeveloperLog_DevLogService,0,"Updating MPPS for 1.3.12.2.1107.5.2.18.<NUM_ID>.<NUM_ID> (0/Notice), Objects:",98691
