level,source,event_id,masked_description,occurrence_count
I,MRI_CPA,1042,The display and backlight have been deactivated via the switched supply voltage.,220161
I,MRI_TBC,247,"TxK2304-NIOS [Dev#<DEV_ID>] unit info: NIOS has an error regarding the logging functionality. Select ""Restart System"". If the problem persists, please contact Siemens Service.",111809
I,MRI_TBC,249,"TxK2304-NIOS [Dev#<DEV_ID>] unit info: NIOS has an error regarding the jtag uart functionality. Select ""Restart System"". If the problem persists, please contact Siemens Service.",111809
I,MRI_TBC,105,TxK2304 [Dev#<DEV_ID>] unit info: CH0_TX_QUEUE_SEQUENZER_BUSY0,109400
I,MRI_CMM,1365,Patient table is docked,105447
I,MRI_CMM,1374,48V supply voltage for patient table is enabled.,105447
I,MRI_HEC,1017,Helium compressor bypass solenoid valve closed.,104668
I,MRI_HEC,1025,Coldhead is running.,104668
I,MRI_HEC,1031,Helium compressor unit is running in normal mode.,104668
I,MRI_HEC,1032,Helium compressor unit is running.,104668
I,MRI_HEC,1029,DB25: status present.,104667
I,MRI_VLM,1418,VLM: Normal flow is present.,104667
I,MRI_PAC,104,The following licenses are needed to run the protocol  .,101115
I,MRI_CPA,1068,The rotary wheel on the control panel is deflected.,93722
I,MRI_FRR,278,Emergency docking released,79926
I,MRI_FRR,16,The scanning has finished.,76226
I,MRI_MPU,104,Magnet Supervision: Pressure Heater is not active.,71809
I,MRI_MPU,70,Magnet Supervision: Pressure heater is active.,70856
W,MRI_FRR,2,"Scanner hardware warning: Door of the examination room is open. Close the door. If the problem persists, please contact Siemens Service.",56199
I,MRI_TBC,106,TxK2304 [Dev#<DEV_ID>] unit info: CH0_TX_QUEUE_SEQUENZER_BUSY1,49387
W,MRI_FRR,2,"Scanner hardware warning: Door of the examination room is open. Close the door. If the problem persists, please contact Siemens Service. ID: syngo.MR.MRI_FRR_NlsMessageId.Resources.FRRmsg.MRI_FRR_W_2_FRR_DOOR_OPENED",41588
I,DeveloperLog_DevLogService,0,Workflow States are: COMPLETED,40756
I,DeveloperLog_DevLogService,0,Rp 1.3.6.1.4.1.<NUM_ID>.120.4.<NUM_ID>.1 cannot be cancelled because some Workflows of the Rp are not in state SCHEDULED or READY,39856
S,MRI_FRR,278,Emergency docking released,35394
I,DeveloperLog_DevLogService,0,Workflow <GUID>@WorkflowScannerQaAvPrimary was notified with Series 1.3.12.2.1107.5.2.53.<NUM_ID>.<NUM_ID>.0.0.0. Prior flag: False,35152
I,MRI_MSR,2009,Measurement uses RT event controller plugin (QuietRTEventController@libGradNoiseDrop).,34499
I,MRI_COS,21,SPICE prepare time: 11 ms,34449
S,MRI_FRR,16,The scanning has finished.,33777
I,MRI_FRR,263,"XAxisPlusPossible: 0, XAxisMinusPossible: 0, argument values are boolean.",33677
I,_unknown,0,Workflow States are: COMPLETED,33543
I,_unknown,0,Rp 1.3.6.1.4.1.<NUM_ID>.120.4.<NUM_ID>.1 cannot be cancelled because some Workflows of the Rp are not in state SCHEDULED or READY,32075
I,ExportImportFramework,0,The process syngo.ConfigConvert.exe has finished and the exitCode was 0.,30261
I,MRI_PTG,110,Patient table information: Z-axis: start motion acknowledgment,30139
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",29673
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",29577
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",29571
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",29556
