level,source,event_id,masked_description,occurrence_count
I,MRI_CPA,1042,The display and backlight have been deactivated via the switched supply voltage.,513347
I,MRI_CMM,1365,Patient table is docked.,258295
I,MRI_CMM,1374,48V supply voltage for patient table is enabled.,258295
I,MRI_HEC,1017,Helium compressor bypass solenoid valve closed.,257723
I,MRI_HEC,1025,Coldhead is running.,257723
I,MRI_HEC,1031,Helium compressor unit is running in normal mode.,257723
I,MRI_HEC,1032,Helium compressor unit is running.,257723
I,MRI_HEC,1029,DB25: status present.,257721
I,MRI_TBC,247,"TxK2304-NIOS [Dev#<DEV_ID>] unit info: NIOS has an error regarding the logging functionality. Select ""Restart System"". If the problem persists, please contact Siemens Service.",257721
I,MRI_TBC,249,"TxK2304-NIOS [Dev#<DEV_ID>] unit info: NIOS has an error regarding the jtag uart functionality. Select ""Restart System"". If the problem persists, please contact Siemens Service.",257721
I,MRI_FRR,278,Emergency docking released.,257687
I,MRI_PFW,9113,"InjectorDS425-Injector [Dev#<DEV_ID>] warning: The component is not connected. Connect component to MR System Select ""Restart System"". If the problem persists, please contact Siemens Service.",257422
I,MRI_TBC,105,TxK2304 [Dev#<DEV_ID>] unit info: CH0_TX_QUEUE_SEQUENZER_BUSY0,255436
I,MRI_FRR,16,The scanning has finished.,253933
I,MRI_PAC,104,The following licenses are needed to run the protocol   N_TimApplication.,210477
I,DeveloperLog_DevLogService,0,"ShutdownService.RequestShutdownDelayInternal: Adding Shutdown Delay Request: requestId=PendingShutdownActivities_<GUID>, requestInfo=PendingShutdownActivities",181827
I,DeveloperLog_DevLogService,0,RequestShutdownDelaysForPendingActivities: There are no more pending activities.,181807
I,DeveloperLog_DevLogService,0,ShutdownService.CancelShutdownDelayRequest: Removed Shutdown Delay Request: requestId=PendingShutdownActivities_<GUID>,181807
I,DeveloperLog_DevLogService,0,Data Preparation: Perform '<GUID>' on '1.3.12.2.1107.5.2.53.<NUM_ID>.<NUM_ID>.0.0.0'.,129360
I,DeveloperLog_DevLogService,0,CheckIn-Completed: <GUID>|syngo.MR.PreProcessing.Service.Host.Task.Executor.ProcessingJobEnvironment,126049
I,MRI_MPU,104,Magnet Supervision: Pressure Heater is not active.,125932
I,MRI_MPU,70,Magnet Supervision: Pressure heater is active.,125354
I,MRI_TBC,106,TxK2304 [Dev#<DEV_ID>] unit info: CH0_TX_QUEUE_SEQUENZER_BUSY1,119024
I,MRI_FRR,263,"XAxisPlusPossible: 0, XAxisMinusPossible: 0, argument values are boolean.",118231
