level,source,event_id,masked_description,occurrence_count
I,MRI_FRR,3457,PTAB docked with type: 12,1339972
I,MRI_FRR,263,"XAxisPlusPossible: 0, XAxisMinusPossible: 0, argument values are boolean.",481601
I,MRI_DVS,1098,dVStarK2268-CanCore2 [Dev#<DEV_ID>] Info: CANbus reached Error Active level.,442169
I,MRI_ICM,4009,ICOMK2354 info: Music is active.,424808
I,MRI_DVS,1098,dVStarK2268-CanCore1 [Dev#<DEV_ID>] Info: CANbus reached Error Active level.,420800
I,MRI_MPU,3023,Magnet Supervision: Solenoid valve returned to automatic control mode,420750
I,MRI_DVS,1098,dVStarK2268-CanCore0 [Dev#<DEV_ID>] Info: CANbus reached Error Active level.,420749
I,MRI_GIM,1319,GIMLI Info (PCIe2_RX_1-GilGalad [Dev#<DEV_ID>]): An SFF/SFP Alarm or Warning has occurred,420749
I,MRI_ICM,4013,ICOMK2354 info: PTAB is removed.,420749
I,MRI_ICM,4014,ICOMK2354 info: New single log message is available.,420749
I,MRI_ICM,4012,ICOMK2354 info: Computer vioce is active.,420698
I,MRI_MPU,3020,Magnet Supervision: Solenoid valve opened,420400
W,MRI_FRR,2,"Scanner hardware warning: Door of the examination room is open. Close the door. If the problem persists, please contact Siemens Service.",417974
W,MRI_FRR,2,"Scanner hardware warning: Door of the examination room is open. Close the door. If the problem persists, please contact Siemens Service. ID: syngo.MR.MRI_FRR_NlsMessageId.Resources.FRRmsg.MRI_FRR_W_2_FRR_DOOR_OPENED",417855
I,MRI_FRR,16,The scanning has finished.,414512
I,MRI_PAC,104,The following licenses are needed to run the protocol   N_TimApplication.,356802
I,MRI_FRR,265,"ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",344877
I,MRI_FRR,266,"XAxisPlusLocked: 0,  XAxisMinusLocked: 0, argument values are boolean.",339976
I,MRI_FRR,267,"YAxisUpLocked: 0, YAxisDownLocked: 0, argument values are boolean.",339957
I,MRI_FRR,268,"ZAxisOutLocked: 0, ZAxisInLocked: 0, argument values are boolean.",339714
I,MRI_MPU,104,Magnet Supervision: Pressure Heater is not active.,264997
I,MRI_MPU,70,Magnet Supervision: Pressure heater is active.,264181
I,MRI_FRR,264,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean.",249711
I,DeveloperLog_DevLogService,0,SyngoVirtualCockpit Event:UiUnlocked,244606
E,DeveloperError_DevLogService,0,Parameter number mismatch occured!,217445
I,DeveloperLog_DevLogService,0,CheckIn-Completed: <GUID>|syngo.MR.PreProcessing.Service.Host.Task.Executor.ProcessingJobEnvironment,215481
I,MRI_FRR,264,"YAxisUpPossible: 0, YAxisDownPossible: 1, argument values are boolean.",210390
I,DeveloperLog_DevLogService,0,Data Preparation: Perform '<GUID>' on '1.3.12.2.1107.5.2.47.<NUM_ID>.<NUM_ID>.0.0.0'.,184127
I,DeveloperLog_DevLogService,0,"ACQM: Notify series complete '1.3.12.2.1107.5.2.47.<NUM_ID>.<NUM_ID>.0.0.0' to QA '<GUID>' with: ViewingOptions: SuppressDisplay: False, PrintOptions: AutoPrint: False, AutoPrintOptions: , RoutingOptions: , DistributionOptions: , PluginOptions: null. (-1), Objects:",136035
I,MRI_COS,21,SPICE prepare time: 7 ms,135389
W,MRI_DVS,1099,dVStarK2268-CanCore2 [Dev#<DEV_ID>] Warning: CANbus reached Error Passive level.,122111
I,DeveloperLog_DevLogService,0,"Some action locks are already active, screenLock value:SessionLock holders: (ActionLockDescriptor SessionLock There is a step still running in the measurement queue.)",121836
I,MRI_PTN,110,Patient Table Information : Z-axis: Start motion acknowledge.,121669
I,DeveloperLog_DevLogService,0,"ACQM: Checked-In 'CheckinCompleted 1.2.826.0.1.<NUM_ID>.9.3782.1.1.<NUM_ID> 1.3.12.2.1107.5.2.47.<NUM_ID>.<NUM_ID>.0.0.0 1.2.840.<NUM_ID>.5.1.4.1.1.4.1 1.3.12.2.1107.5.2.47.<NUM_ID>.<NUM_ID> 1'. (-1), Objects:",119932
I,DeveloperLog_DevLogService,0,"Updating MPPS for 1.3.12.2.1107.5.2.47.<NUM_ID>.<NUM_ID> (0/Notice), Objects:",116805
I,DeveloperLog_DevLogService,0,"ACQM: Notify series complete '1.3.12.2.1107.5.2.47.<NUM_ID>.<NUM_ID>' to QA '<GUID>' with: ViewingOptions: SuppressDisplay: True, PrintOptions: AutoPrint: False, AutoPrintOptions: , RoutingOptions: , DistributionOptions: , PluginOptions: null. (-1), Objects:",112020
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",110879
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",110757
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",110748
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",110692
I,MRI_FRR,258,Patient table has stopped moving. Absolute PTAB Position: {0} No parameters are given! Note that the message has been modified due to an error!,109422
I,DeveloperLog_DevLogService,0,"ACQM: Checked-In 'CheckinCompleted 1.2.826.0.1.<NUM_ID>.9.3782.1.1.<NUM_ID> 1.3.12.2.1107.5.2.47.<NUM_ID>.<NUM_ID> 1.2.840.<NUM_ID>.5.1.4.1.1.88.22 1.3.12.2.1107.5.2.47.<NUM_ID>.<NUM_ID> 1'. (-1), Objects:",108419
I,MRI_FRR,265,"ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",108364
I,MRI_PTN,100,Patient Table Information : Z-axis: is in motion.,108038
I,MRI_FRR,257,Patient table has started moving. Absolute PTAB Position: {0} No parameters are given! Note that the message has been modified due to an error!,108023
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_CaseHostUsage"" time=""<DATE> <TIME>Z""> <Content> <Item Type=""ReservationDetails"" ApplicationType=""MR ViewAndGo"" ReservationType=""Background"" ReservationTime=""<DATE> <TIME>Z"" ClaimType=""Warm"" WorkFlowId=""<GUID>"" CaseHostId=""<GUID>"" ReuseCount=""2"" ReuseCountBackground=""2"" ReuseCountForeground=""0"" /> </Content> </Event>",106113
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_CaseHostUsage"" time=""<DATE> <TIME>Z""> <Content> <Item Type=""ReservationDetails"" ApplicationType=""MR ViewAndGo"" ReservationType=""Background"" ReservationTime=""<DATE> <TIME>Z"" ClaimType=""Warm"" WorkFlowId=""<GUID>"" CaseHostId=""<GUID>"" ReuseCount=""4"" ReuseCountBackground=""4"" ReuseCountForeground=""0"" /> </Content> </Event>",100201
I,MRI_GSP,0,Load image in segment: planningLeft,93562
I,MRI_COS,21,SPICE prepare time: 8 ms,92597
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_CaseHostUsage"" time=""<DATE> <TIME>Z""> <Content> <Item Type=""ReservationDetails"" ApplicationType=""MR ViewAndGo"" ReservationType=""Background"" ReservationTime=""<DATE> <TIME>Z"" ClaimType=""Warm"" WorkFlowId=""<GUID>"" CaseHostId=""<GUID>"" ReuseCount=""2"" ReuseCountBackground=""1"" ReuseCountForeground=""1"" /> </Content> </Event>",87972
I,MRI_COS,20,IRIS prepare time: 17 ms,86509
I,MRI_MSR,101,Valid coil select (Coil select #0: 'FL'),86416
I,MRI_MSR,2009,Measurement uses RT event controller plugin (QuietRTEventController@libGradNoiseDrop).,86382
I,MRI_PTN,101,Patient Table Information : Z-axis: target reached.,85052
I,MRI_RFP,2010,RF Power Amplifier: power down.,79795
I,MRI_RFP,2017,RF Power Amplifier: RFPA Guarding on.,79769
I,DeveloperLog_DevLogService,0,aVolumeEntity is null,75498
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_CaseHostUsage"" time=""<DATE> <TIME>Z""> <Content> <Item Type=""ReservationDetails"" ApplicationType=""MR ViewAndGo"" ReservationType=""Background"" ReservationTime=""<DATE> <TIME>Z"" ClaimType=""Warm"" WorkFlowId=""<GUID>"" CaseHostId=""<GUID>"" ReuseCount=""6"" ReuseCountBackground=""6"" ReuseCountForeground=""0"" /> </Content> </Event>",72917
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_CaseHostUsage"" time=""<DATE> <TIME>Z""> <Content> <Item Type=""ReservationDetails"" ApplicationType=""MR ViewAndGo"" ReservationType=""Background"" ReservationTime=""<DATE> <TIME>Z"" ClaimType=""Warm"" WorkFlowId=""<GUID>"" CaseHostId=""<GUID>"" ReuseCount=""3"" ReuseCountBackground=""3"" ReuseCountForeground=""0"" /> </Content> </Event>",70515
I,MRI_COS,20,IRIS prepare time: 16 ms,66927
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",66375
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_CaseHostUsage"" time=""<DATE> <TIME>Z""> <Content> <Item Type=""ReservationDetails"" ApplicationType=""MR ViewAndGo"" ReservationType=""Background"" ReservationTime=""<DATE> <TIME>Z"" ClaimType=""Warm"" WorkFlowId=""<GUID>"" CaseHostId=""<GUID>"" ReuseCount=""5"" ReuseCountBackground=""5"" ReuseCountForeground=""0"" /> </Content> </Event>",66070
I,MRI_MSR,101,Valid coil select (Coil select #0: ''),65749
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",65747
