level,source,event_id,masked_description,occurrence_count
I,MRI_CPA,1042,The display and backlight have been deactivated via the switched supply voltage.,560411
I,MRI_PAC,104,The following licenses are needed to run the protocol  .,281698
I,MRI_TBC,247,"TxK2304-NIOS [Dev#<DEV_ID>] unit info: NIOS has an error regarding the logging functionality. Select ""Restart System"". If the problem persists, please contact Siemens Service.",281529
I,MRI_TBC,249,"TxK2304-NIOS [Dev#<DEV_ID>] unit info: NIOS has an error regarding the jtag uart functionality. Select ""Restart System"". If the problem persists, please contact Siemens Service.",281515
I,MRI_TBC,105,TxK2304 [Dev#<DEV_ID>] unit info: CH0_TX_QUEUE_SEQUENZER_BUSY0,279677
I,MRI_CMM,1365,Patient table is docked,278016
I,MRI_CMM,1374,48V supply voltage for patient table is enabled.,278000
I,MRI_HEC,1031,Helium compressor unit is running in normal mode.,277399
I,MRI_HEC,1029,DB25: status present.,277392
I,MRI_HEC,1032,Helium compressor unit is running.,277386
I,MRI_HEC,1025,Coldhead is running.,277376
I,MRI_HEC,1017,Helium compressor bypass solenoid valve closed.,277366
I,MRI_VLM,1418,VLM: Normal flow is present.,277359
I,MRI_FRR,278,Emergency docking released,276074
I,MRI_FRR,16,The scanning has finished.,271121
W,DeveloperLog_DevLogService,0,Inconsistent data arrived,186620
I,DeveloperLog_DevLogService,0,Workflow <GUID>@WorkflowScannerQaAvPrimary was notified with Series 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>. Prior flag: False,156077
I,MRI_TBC,106,TxK2304 [Dev#<DEV_ID>] unit info: CH0_TX_QUEUE_SEQUENZER_BUSY1,137283
I,DeveloperLog_DevLogService,0,Workflow <GUID>@WorkflowScannerQaAvPrimary was notified with Series 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>.0.0.0. Prior flag: False,120214
I,MRI_COS,21,SPICE prepare time: 9 ms,114133
I,MRI_CPA,1068,The rotary wheel on the control panel is deflected.,103242
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",79272
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",79153
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",79146
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjFre', Sequence: '%AdjustSeq%/AdjFreSeq')",79093
I,MRI_MSR,2009,Measurement uses RT event controller plugin (QuietRTEventController@libGradNoiseDrop).,76030
I,DeveloperLog_DevLogService,0,License is available.,74557
I,DeveloperLog_DevLogService,0,Did skip 1 messages. Content: License is available.,74181
I,MRI_FRR,263,"XAxisPlusPossible: 0, XAxisMinusPossible: 0, argument values are boolean.",66983
I,MRI_GSP,0,Load image in segment: planningLeft,62693
I,MRI_COS,21,SPICE prepare time: 10 ms,62568
I,MRI_PTG,110,Patient table information: Z-axis: start motion acknowledgment,59130
I,MRI_GSP,0,Load image in segment: planningRight,52234
I,MRI_MSR,101,"Valid coil select (Coil select #0: 'HE1-4,NE2')",48618
I,MRI_SIM,3015,E-Shim (SHIMK2259 [Dev#<DEV_ID>]): Shim current in channel 4 was updated successfully.,48300
I,MRI_SIM,3014,E-Shim (SHIMK2259 [Dev#<DEV_ID>]): Shim current in channel 3 was updated successfully.,48244
I,MRI_SIM,3011,E-Shim (SHIMK2259 [Dev#<DEV_ID>]): Shim current in channel 1 was updated successfully.,48194
I,MRI_SIM,3013,E-Shim (SHIMK2259 [Dev#<DEV_ID>]): Shim current in channel 2 was updated successfully.,48021
I,MRI_SIM,3016,E-Shim (SHIMK2259 [Dev#<DEV_ID>]): Shim current in channel 5 was updated successfully.,47996
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",47162
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""Performance_Duration"" time=""<DATE> <TIME>Z""> <Version>1.0</Version> <Functionality>CreateLayout</Functionality> <ProcessName>syngo.Common.Container</ProcessName> <ProcessId><NUM_ID></ProcessId> <Hostname>AWP1<NUM_ID></Hostname> <TaskID>null</TaskID> <Precision_Frequency><NUM_ID></Precision_Frequency> <Start_Absolute><DATE>T<TIME>.<NUM_ID>+08:00</Start_Absolute> <Start_Relative><NUM_ID></Start_Relative> <Stop_Absolute><DATE>T<TIME>.<NUM_ID>+08:00</Stop_Absolute> <Stop_Relative><NUM_ID></Stop_Relative> </Event>",46391
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjCoilSens', Sequence: '%AdjustSeq%/AdjCoilSensSeq')",46227
I,MRI_MSR,101,Valid coil select (Coil select #1: 'BC'),46220
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjCoilSens', Sequence: '%AdjustSeq%/AdjCoilSensSeq')",46197
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjCoilSens', Sequence: '%AdjustSeq%/AdjCoilSensSeq')",46197
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjCoilSens', Sequence: '%AdjustSeq%/AdjCoilSensSeq')",46066
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",45926
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",45914
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjDico', Sequence: '%AdjustSeq%/AdjDicoSeq')",45885
I,MRI_PTG,101,Patient table information: Z-axis: target reached.,45274
I,MRI_FRR,265,"ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",45236
I,MRI_FRR,264,"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean.",45068
I,MRI_MPU,104,Magnet Supervision: Pressure Heater is not active.,44952
I,MRI_FRR,258,Patient table has stopped moving. Absolute PTAB Position: -<NUM_ID>,44737
I,MRI_FRR,257,Patient table has started moving. Absolute PTAB Position: -<NUM_ID>,44651
I,MRI_MPU,70,Magnet Supervision: Pressure heater is active.,44214
I,MRI_MSR,101,Valid coil select (Coil select #0: 'BC'),42707
I,MRI_GSP,0,Load image in segment: planningMiddle,40930
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""SeriesNavigator_PrintSeriesInvoked"" time=""<DATE> <TIME>Z""> <SELECTEDDATAROLESCOUNT>1</SELECTEDDATAROLESCOUNT> </Event>",39719
I,DeveloperLog_DevLogService,0,RequestShutdownDelaysForPendingActivities: There are no more pending activities.,36312
W,DeveloperLog_DevLogService,0,Did skip 43 messages. Content: Inconsistent data arrived,35278
W,DeveloperLog_DevLogService,0,ListView Item value is null => False,32521
I,ExportImportFramework,0,The process syngo.ConfigConvert.exe has finished and the exitCode was 0.,32215
I,MRI_COS,21,SPICE prepare time: 12 ms,29653
I,MRI_COS,20,IRIS prepare time: 24 ms,28611
I,MRI_COS,20,IRIS prepare time: 23 ms,28553
I,MRI_FRR,4,A coil has been plugged in.,26748
I,MRI_MSR,11,Measurement server unlocked.,26730
I,DeveloperLog_DevLogService,0,Adapter Exam: NotifyMeasurementSystem() finished,26597
I,MRI_MSR,101,Valid coil select (Coil select #0: '18K'),26368
I,MRI_COS,21,SPICE prepare time: 13 ms,26000
I,DeveloperLog_DevLogService,0,Utilization: Last chunk or stream completed for SeiresInstanceUId: 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>,24596
I,DeveloperLog_DevLogService,0,BDBC ContextFolderGarbageCollection - ContextFolderId:<GUID> Decision KeepCF,24236
I,MRI_COS,21,SPICE prepare time: 11 ms,23060
I,DeveloperLog_DevLogService,0,Using 64 characters for study instance uid length,22699
I,MRI_FRR,264,"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean.",21847
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""Performance_Duration"" time=""<DATE> <TIME>Z""> <Version>1.0</Version> <Functionality>CreateLayout</Functionality> <ProcessName>syngo.Common.Container</ProcessName> <ProcessId><NUM_ID></ProcessId> <Hostname>AWP1<NUM_ID></Hostname> <TaskID>TM.WF_MR ViewAndGo_<GUID>.OneViewer.Legacy.TaskId</TaskID> <LayoutName>MRViewing_Stack3x2-s</LayoutName> <LayoutDescr>Stack 3x2</LayoutDescr> <Precision_Frequency><NUM_ID></Precision_Frequency> <Start_Absolute><DATE>T<TIME>.<NUM_ID>+08:00</Start_Absolute> <Start_Relative><NUM_ID></Start_Relative> <Stop_Absolute><DATE>T<TIME>.<NUM_ID>+08:00</Stop_Absolute> <Stop_Relative><NUM_ID></Stop_Relative> </Event>",21481
I,ExportImportFramework,0,file:///C:/Program Files/Siemens/Numaris/bin/syngo.Services.OPM.Configuration.ExportImport.exe has been executed and the exitCode is: 0,21085
I,ExportImportFramework,0,The path to the directory where configuration XML files are located: C:\Program Files\Siemens\Numaris\bin\Services\OPM\Configuration\ExportImport\Transfers,21080
I,MRI_PAC,104,The following licenses are needed to run the protocol   MRI_CV_MAIN.,21046
I,MRI_CPA,1065,"The center button on the control panel was pressed briefly, i.e. for less than 1 second.",20867
I,DeveloperLog_DevLogService,0,Workflow <GUID>@WorkflowScannerQaAvPrimary was notified with Series 1.3.12.2.1107.5.2.50.<NUM_ID>.<NUM_ID>. Prior flag: True,20797
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjTra1D', Sequence: '%AdjustSeq%/AdjTra1DSeq')",20183
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjTra1D', Sequence: '%AdjustSeq%/AdjTra1DSeq')",20175
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjTra1D', Sequence: '%AdjustSeq%/AdjTra1DSeq')",20174
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjTra1D', Sequence: '%AdjustSeq%/AdjTra1DSeq')",20154
I,MRI_MSR,100,"Start prepare. (Protocol: 'AdjTra2D', Sequence: '%AdjustSeq%/AdjTra2DSeq')",20127
I,MRI_MSR,102,"Preparation OK (Protocol: 'AdjTra2D', Sequence: '%AdjustSeq%/AdjTra2DSeq')",20122
I,MRI_MSR,103,"Start measurement. (Protocol: 'AdjTra2D', Sequence: '%AdjustSeq%/AdjTra2DSeq')",20122
I,MRI_MSR,104,"Measurement finished OK. (Protocol: 'AdjTra2D', Sequence: '%AdjustSeq%/AdjTra2DSeq')",20110
I,DeveloperLog_DevLogService,0,Plug in: VectorRayCaster is used for filter type MPR,20093
W,DeveloperLog_DevLogService,0,Count is zero,19971
I,MRI_MSR,101,Valid coil select (Coil select #0: 'HE1-4'),19956
W,DeveloperLog_DevLogService,0,IInteractiveFilterToggleImageTextAC not found. Continue without it.,19781
I,MRI_COS,20,IRIS prepare time: 25 ms,19641
I,Event_UsageTrail,0,"<Event type=""UtilizationEvent"" name =""AppLevel_UsageTrail_SY.CAD_AnT"" time=""<DATE> <TIME>Z""> <Version>1.0</Version> <TaskID>TM.WF_MR ViewAndGo_<GUID>.OneViewer.Legacy.TaskId</TaskID> <Content><Item Type=""Feature"" Name=""AnatomyVisualizer"" ControlsUsed="""" ToolsUsed="""" /></Content> </Event>",19568
E,DeveloperError_DevLogService,0,Auto Views License not Available!,19548
E,DeveloperError_DevLogService,0,SY_AUTO_VIEWS_MENU_ID: License not available,19548
I,MRI_COS,21,SPICE prepare time: 2 ms,19337
I,MRI_MOV,82,"Monitor Configuration received Task: TM.WF_MR ViewAndGo_<GUID>.OneViewer.Legacy.TaskId.Viewing Scope: MonitorInformation Action: <Item Type=""MonitorInformation"" MonitorName=""DISPLAY1"" PrimaryMonitor=""True"" Width=""1920"" Height=""1200"" ScalingFactor=""1.1"" /> ID: syngo.MR.MRI_MOV_NlsMessageId.Resources.Labels.MRI_MOV_I_82_MONITOR_CONFIGURATION",19326
I,MRI_FRR,256,PTAB information: New center position has been set: New center position=-1129,19249
